[2025-04-10 05:19:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:37, systemid=3, lat=35.0729846, lon=129.0906986, alt=30.024, dist_traveled=null, wp_dist=177, dist_to_home=1.3462147616258275E7, vertical_speed=0.026922783, ground_speed=25.50125, wind_vel=0.0, airspeed=24.976934, gps_hdop=1.21, roll=0.14, pitch=-2.45, yaw=32.66, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654}
[2025-04-10 05:19:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:19:38, systemid=3, lat=35.073176, lon=129.0908519, alt=30.015, dist_traveled=null, wp_dist=151, dist_to_home=1.346215125487254E7, vertical_speed=0.010519842, ground_speed=25.49063, wind_vel=0.1852124, airspeed=24.98156, gps_hdop=1.21, roll=-0.01, pitch=-2.40, yaw=32.70, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:27:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:27:59, systemid=3, lat=35.0735771, lon=129.092353, alt=26.909, dist_traveled=null, wp_dist=628, dist_to_home=1.346225616953402E7, vertical_speed=-0.5047949, ground_speed=24.227592, wind_vel=0.19351463, airspeed=23.757456, gps_hdop=1.21, roll=42.32, pitch=-1.20, yaw=-161.22, ch3percent=61.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1613, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:00, systemid=3, lat=35.0733801, lon=129.0922394, alt=26.251, dist_traveled=null, wp_dist=604, dist_to_home=1.346225606867684E7, vertical_speed=-0.70440596, ground_speed=24.449694, wind_vel=0.18167183, airspeed=23.910873, gps_hdop=1.21, roll=26.03, pitch=-2.85, yaw=-148.00, ch3percent=59.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1596, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:01, systemid=3, lat=35.0732031, lon=129.0920789, alt=25.572, dist_traveled=null, wp_dist=580, dist_to_home=1.3462251159558611E7, vertical_speed=-0.34453577, ground_speed=24.649668, wind_vel=0.16787235, airspeed=24.083279, gps_hdop=1.21, roll=6.24, pitch=-2.91, yaw=-141.41, ch3percent=62.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1623, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:02, systemid=3, lat=35.073035, lon=129.0919036, alt=25.35, dist_traveled=null, wp_dist=556, dist_to_home=1.3462244611264477E7, vertical_speed=0.16011257, ground_speed=24.870747, wind_vel=0.15363786, airspeed=24.292217, gps_hdop=1.21, roll=-6.06, pitch=-1.79, yaw=-140.86, ch3percent=67.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1670, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:03, systemid=3, lat=35.0728615, lon=129.0917306, alt=25.615, dist_traveled=null, wp_dist=533, dist_to_home=1.3462238506507168E7, vertical_speed=0.46948975, ground_speed=25.03995, wind_vel=0.13937314, airspeed=24.507135, gps_hdop=1.21, roll=-11.99, pitch=-1.08, yaw=-143.81, ch3percent=69.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1695, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:04, systemid=3, lat=35.0726778, lon=129.0915708, alt=26.171, dist_traveled=null, wp_dist=508, dist_to_home=1.3462233969888614E7, vertical_speed=0.61297673, ground_speed=25.166483, wind_vel=0.12737238, airspeed=24.654911, gps_hdop=1.21, roll=-13.18, pitch=-0.87, yaw=-148.14, ch3percent=70.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1702, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:05, systemid=3, lat=35.072484, lon=129.0914289, alt=26.825, dist_traveled=null, wp_dist=484, dist_to_home=1.3462231384276804E7, vertical_speed=0.58855253, ground_speed=25.170881, wind_vel=0.1138843, airspeed=24.77122, gps_hdop=1.21, roll=-12.34, pitch=-0.99, yaw=-152.71, ch3percent=69.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1693, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:06, systemid=3, lat=35.0722819, lon=129.0913054, alt=27.428, dist_traveled=null, wp_dist=459, dist_to_home=1.3462230706244715E7, vertical_speed=0.4859128, ground_speed=25.213795, wind_vel=0.103061534, airspeed=24.801657, gps_hdop=1.21, roll=-9.78, pitch=-1.34, yaw=-156.42, ch3percent=68.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1680, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:07, systemid=3, lat=35.0720732, lon=129.0911966, alt=27.941, dist_traveled=null, wp_dist=434, dist_to_home=1.3462231550730418E7, vertical_speed=0.38988203, ground_speed=25.214542, wind_vel=0.09486484, airspeed=24.785294, gps_hdop=1.21, roll=-7.35, pitch=-1.69, yaw=-159.56, ch3percent=67.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1674, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:08, systemid=3, lat=35.0718607, lon=129.0910999, alt=28.386, dist_traveled=null, wp_dist=409, dist_to_home=1.3462233571639895E7, vertical_speed=0.33057496, ground_speed=25.272177, wind_vel=0.091700904, airspeed=24.800169, gps_hdop=1.21, roll=-4.34, pitch=-1.89, yaw=-161.66, ch3percent=66.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1667, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:09, systemid=3, lat=35.0716455, lon=129.0910108, alt=28.745, dist_traveled=null, wp_dist=383, dist_to_home=1.3462236346159039E7, vertical_speed=0.27921703, ground_speed=25.262802, wind_vel=0.09147211, airspeed=24.784122, gps_hdop=1.21, roll=-2.20, pitch=-2.10, yaw=-162.93, ch3percent=66.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1663, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:10, systemid=3, lat=35.07143, lon=129.0909264, alt=29.014, dist_traveled=null, wp_dist=358, dist_to_home=1.3462239522265585E7, vertical_speed=0.23466231, ground_speed=25.304169, wind_vel=0.09410881, airspeed=24.727592, gps_hdop=1.21, roll=-0.49, pitch=-2.21, yaw=-163.42, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:11, systemid=3, lat=35.0712126, lon=129.0908423, alt=29.254, dist_traveled=null, wp_dist=333, dist_to_home=1.3462242812378155E7, vertical_speed=0.17902422, ground_speed=25.340162, wind_vel=0.09789692, airspeed=24.796545, gps_hdop=1.21, roll=0.34, pitch=-2.29, yaw=-163.44, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:12, systemid=3, lat=35.0709976, lon=129.0907584, alt=29.445, dist_traveled=null, wp_dist=308, dist_to_home=1.3462246006002393E7, vertical_speed=0.15622641, ground_speed=25.326105, wind_vel=0.10356422, airspeed=24.802114, gps_hdop=1.21, roll=0.65, pitch=-2.35, yaw=-163.20, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:13, systemid=3, lat=35.0707826, lon=129.0906731, alt=29.598, dist_traveled=null, wp_dist=282, dist_to_home=1.346224908407852E7, vertical_speed=0.086642906, ground_speed=25.283428, wind_vel=0.11059794, airspeed=24.809402, gps_hdop=1.21, roll=1.05, pitch=-2.42, yaw=-162.81, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:14, systemid=3, lat=35.0705671, lon=129.0905857, alt=29.68, dist_traveled=null, wp_dist=257, dist_to_home=1.3462252012396412E7, vertical_speed=0.084910214, ground_speed=25.35094, wind_vel=0.11804863, airspeed=24.84823, gps_hdop=1.21, roll=0.77, pitch=-2.48, yaw=-162.46, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:15, systemid=3, lat=35.0703518, lon=129.0904966, alt=29.764, dist_traveled=null, wp_dist=232, dist_to_home=1.3462254791016346E7, vertical_speed=0.059650093, ground_speed=25.352158, wind_vel=0.12557012, airspeed=24.80626, gps_hdop=1.21, roll=0.41, pitch=-2.52, yaw=-162.08, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:16, systemid=3, lat=35.0701357, lon=129.0904057, alt=29.83, dist_traveled=null, wp_dist=206, dist_to_home=1.3462257458722947E7, vertical_speed=0.07216859, ground_speed=25.4491, wind_vel=0.13163443, airspeed=24.90232, gps_hdop=1.21, roll=0.22, pitch=-2.53, yaw=-162.02, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:17, systemid=3, lat=35.0699196, lon=129.090314, alt=29.904, dist_traveled=null, wp_dist=181, dist_to_home=1.3462260060353538E7, vertical_speed=0.056801382, ground_speed=25.468172, wind_vel=0.13838433, airspeed=24.893625, gps_hdop=1.21, roll=0.13, pitch=-2.58, yaw=-161.82, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:18, systemid=3, lat=35.0697043, lon=129.0902222, alt=29.953, dist_traveled=null, wp_dist=155, dist_to_home=1.346226261600801E7, vertical_speed=0.02668787, ground_speed=25.418375, wind_vel=0.14602107, airspeed=24.88806, gps_hdop=1.21, roll=0.05, pitch=-2.49, yaw=-161.67, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:19, systemid=3, lat=35.0694902, lon=129.0901305, alt=29.954, dist_traveled=null, wp_dist=130, dist_to_home=1.3462265123367673E7, vertical_speed=0.03120746, ground_speed=25.414042, wind_vel=0.15367472, airspeed=24.941912, gps_hdop=1.21, roll=-0.30, pitch=-2.48, yaw=-161.71, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:20, systemid=3, lat=35.069275, lon=129.0900386, alt=29.954, dist_traveled=null, wp_dist=105, dist_to_home=1.3462267665865991E7, vertical_speed=0.024020497, ground_speed=25.432472, wind_vel=0.16197821, airspeed=24.96461, gps_hdop=1.21, roll=-0.35, pitch=-2.49, yaw=-161.74, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:21, systemid=3, lat=35.0690589, lon=129.0899467, alt=29.99, dist_traveled=null, wp_dist=79, dist_to_home=1.3462270250588886E7, vertical_speed=0.029093564, ground_speed=25.437363, wind_vel=0.16966021, airspeed=24.952322, gps_hdop=1.21, roll=-0.22, pitch=-2.50, yaw=-161.81, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:22, systemid=3, lat=35.0688425, lon=129.0898549, alt=30.006, dist_traveled=null, wp_dist=54, dist_to_home=1.3462272857563779E7, vertical_speed=0.06773543, ground_speed=25.490503, wind_vel=0.17579356, airspeed=24.95725, gps_hdop=1.21, roll=-0.09, pitch=-2.52, yaw=-162.00, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:23, systemid=3, lat=35.0686269, lon=129.0897638, alt=30.009, dist_traveled=null, wp_dist=281, dist_to_home=1.3462275484537821E7, vertical_speed=0.036717422, ground_speed=25.43833, wind_vel=0.18385647, airspeed=24.942003, gps_hdop=1.21, roll=16.09, pitch=-2.97, yaw=-159.48, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:24, systemid=3, lat=35.0684183, lon=129.0896487, alt=30.086, dist_traveled=null, wp_dist=259, dist_to_home=1.3462275802958747E7, vertical_speed=0.98276037, ground_speed=25.710533, wind_vel=0.18804635, airspeed=25.10919, gps_hdop=1.21, roll=25.69, pitch=0.35, yaw=-147.44, ch3percent=73.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1739, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:25, systemid=3, lat=35.068236, lon=129.0894784, alt=30.42, dist_traveled=null, wp_dist=234, dist_to_home=1.346227033211452E7, vertical_speed=-0.083695866, ground_speed=25.650625, wind_vel=0.19033992, airspeed=25.089176, gps_hdop=1.21, roll=25.46, pitch=-1.70, yaw=-138.71, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:26, systemid=3, lat=35.068075, lon=129.089277, alt=30.301, dist_traveled=null, wp_dist=209, dist_to_home=1.3462261294629654E7, vertical_speed=-0.1790715, ground_speed=25.596481, wind_vel=0.19131188, airspeed=25.02627, gps_hdop=1.21, roll=17.07, pitch=-2.49, yaw=-131.11, ch3percent=64.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1642, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:27, systemid=3, lat=35.0679348, lon=129.0890577, alt=30.079, dist_traveled=null, wp_dist=184, dist_to_home=1.3462249802610317E7, vertical_speed=-0.18318348, ground_speed=25.505302, wind_vel=0.19016789, airspeed=24.993666, gps_hdop=1.21, roll=10.04, pitch=-2.64, yaw=-126.14, ch3percent=64.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1645, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:28, systemid=3, lat=35.0678064, lon=129.0888262, alt=29.855, dist_traveled=null, wp_dist=158, dist_to_home=1.3462236749398755E7, vertical_speed=-0.10762654, ground_speed=25.525059, wind_vel=0.18985029, airspeed=25.029331, gps_hdop=1.21, roll=4.58, pitch=-2.59, yaw=-123.46, ch3percent=65.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1652, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:29, systemid=3, lat=35.0676843, lon=129.0885896, alt=29.732, dist_traveled=null, wp_dist=133, dist_to_home=1.3462222979189213E7, vertical_speed=-0.05247597, ground_speed=25.478107, wind_vel=0.18828008, airspeed=25.042643, gps_hdop=1.21, roll=0.84, pitch=-2.52, yaw=-122.33, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:30, systemid=3, lat=35.0675636, lon=129.0883509, alt=29.669, dist_traveled=null, wp_dist=107, dist_to_home=1.3462208969830548E7, vertical_speed=0.045168478, ground_speed=25.529102, wind_vel=0.18799675, airspeed=25.085033, gps_hdop=1.21, roll=-1.81, pitch=-2.34, yaw=-122.26, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:31] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:31, systemid=3, lat=35.0674419, lon=129.0881137, alt=29.735, dist_traveled=null, wp_dist=82, dist_to_home=1.3462195131081264E7, vertical_speed=0.03675467, ground_speed=25.46058, wind_vel=0.18887919, airspeed=25.04535, gps_hdop=1.21, roll=-2.80, pitch=-2.37, yaw=-123.00, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:32] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:32, systemid=3, lat=35.0673174, lon=129.0878784, alt=29.787, dist_traveled=null, wp_dist=56, dist_to_home=1.3462181580577439E7, vertical_speed=0.038400345, ground_speed=25.495022, wind_vel=0.18988565, airspeed=25.024485, gps_hdop=1.21, roll=-2.91, pitch=-2.37, yaw=-123.87, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:33, systemid=3, lat=35.0671895, lon=129.0876455, alt=29.851, dist_traveled=null, wp_dist=31, dist_to_home=1.3462168387768228E7, vertical_speed=0.058094658, ground_speed=25.454859, wind_vel=0.19264098, airspeed=24.979534, gps_hdop=1.21, roll=-2.63, pitch=-2.37, yaw=-124.89, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:34, systemid=3, lat=35.06706, lon=129.0874175, alt=29.892, dist_traveled=null, wp_dist=5, dist_to_home=1.346215567418348E7, vertical_speed=0.014955139, ground_speed=25.399971, wind_vel=0.19707797, airspeed=24.960974, gps_hdop=1.21, roll=-2.22, pitch=-2.44, yaw=-125.72, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:35, systemid=3, lat=35.0669286, lon=129.0871918, alt=29.928, dist_traveled=null, wp_dist=111, dist_to_home=1.346214323950672E7, vertical_speed=-0.39030102, ground_speed=25.46738, wind_vel=0.20204824, airspeed=24.977337, gps_hdop=1.21, roll=55.69, pitch=-1.94, yaw=-120.42, ch3percent=67.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1671, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:36, systemid=3, lat=35.0668505, lon=129.0869288, alt=30.68, dist_traveled=null, wp_dist=91, dist_to_home=1.3462125222080246E7, vertical_speed=0.74072254, ground_speed=25.652014, wind_vel=0.2037861, airspeed=25.194067, gps_hdop=1.21, roll=33.87, pitch=-0.99, yaw=-99.29, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 05:28:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:28:37, systemid=3, lat=35.066836, lon=129.0866508, alt=31.012, dist_traveled=null, wp_dist=952, dist_to_home=1.3462102976722945E7, vertical_speed=0.073436365, ground_speed=25.609097, wind_vel=0.20513414, airspeed=25.127073, gps_hdop=1.21, roll=44.09, pitch=-0.76, yaw=-83.46, ch3percent=69.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1693, waypoints=[], home_location={lat=0.0, lon=0.0}}
