[2025-04-10 03:27:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:27:46, systemid=3, lat=35.073569, lon=129.0923471, alt=27.183, dist_traveled=null, wp_dist=626, dist_to_home=1.3462256064034782E7, vertical_speed=-0.56596994, ground_speed=24.129744, wind_vel=0.0, airspeed=23.714626, gps_hdop=1.21, roll=42.74, pitch=-1.38, yaw=-161.67, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599}
[2025-04-10 03:27:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:27:47, systemid=3, lat=35.0732837, lon=129.0921612, alt=26.074, dist_traveled=null, wp_dist=590, dist_to_home=1.3462254154778158E7, vertical_speed=-0.74361324, ground_speed=24.314648, wind_vel=0.17087936, airspeed=23.863455, gps_hdop=1.21, roll=21.40, pitch=-3.26, yaw=-145.87, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:58:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:58:57, systemid=3, lat=35.0724558, lon=129.0902774, alt=30.016, dist_traveled=null, wp_dist=247, dist_to_home=1.3462137755565822E7, vertical_speed=0.013357273, ground_speed=25.51958, wind_vel=0.15718177, airspeed=24.964098, gps_hdop=1.21, roll=-0.16, pitch=-2.45, yaw=32.56, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:58:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:58:58, systemid=3, lat=35.0726477, lon=129.0904314, alt=30.019, dist_traveled=null, wp_dist=222, dist_to_home=1.3462141428739784E7, vertical_speed=-0.003501454, ground_speed=25.52959, wind_vel=0.16307847, airspeed=25.02248, gps_hdop=1.21, roll=-0.15, pitch=-2.54, yaw=32.56, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:58:59, systemid=3, lat=35.0728392, lon=129.090585, alt=30.019, dist_traveled=null, wp_dist=196, dist_to_home=1.3462145087614045E7, vertical_speed=0.016257823, ground_speed=25.512657, wind_vel=0.16930272, airspeed=24.993917, gps_hdop=1.21, roll=-0.18, pitch=-2.48, yaw=32.56, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:00, systemid=3, lat=35.0730293, lon=129.0907374, alt=30.017, dist_traveled=null, wp_dist=171, dist_to_home=1.3462148713256344E7, vertical_speed=-0.034705885, ground_speed=25.443836, wind_vel=0.17747527, airspeed=24.984566, gps_hdop=1.21, roll=-0.21, pitch=-2.54, yaw=32.56, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:01, systemid=3, lat=35.0732194, lon=129.0908897, alt=29.99, dist_traveled=null, wp_dist=146, dist_to_home=1.3462152330525821E7, vertical_speed=-0.0017900025, ground_speed=25.44577, wind_vel=0.18481506, airspeed=24.992186, gps_hdop=1.21, roll=-0.22, pitch=-2.47, yaw=32.57, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:02, systemid=3, lat=35.0734116, lon=129.0910436, alt=29.98, dist_traveled=null, wp_dist=120, dist_to_home=1.34621559808286E7, vertical_speed=0.0653351, ground_speed=25.471453, wind_vel=0.19111048, airspeed=25.049217, gps_hdop=1.21, roll=-0.13, pitch=-2.35, yaw=32.43, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:03, systemid=3, lat=35.0736037, lon=129.0911972, alt=29.997, dist_traveled=null, wp_dist=95, dist_to_home=1.346215961096757E7, vertical_speed=0.042504124, ground_speed=25.493198, wind_vel=0.19633015, airspeed=25.015177, gps_hdop=1.21, roll=-0.16, pitch=-2.46, yaw=32.46, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:04, systemid=3, lat=35.0737959, lon=129.0913506, alt=30.033, dist_traveled=null, wp_dist=69, dist_to_home=1.3462163219781667E7, vertical_speed=0.057327017, ground_speed=25.501484, wind_vel=0.20155717, airspeed=25.022486, gps_hdop=1.21, roll=-0.02, pitch=-2.48, yaw=32.36, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:05, systemid=3, lat=35.0739876, lon=129.0915034, alt=30.046, dist_traveled=null, wp_dist=643, dist_to_home=1.3462166802509874E7, vertical_speed=0.010399176, ground_speed=25.493702, wind_vel=0.20714675, airspeed=24.988268, gps_hdop=1.21, roll=3.07, pitch=-2.56, yaw=33.17, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:06, systemid=3, lat=35.0741361, lon=129.0917023, alt=29.92, dist_traveled=null, wp_dist=664, dist_to_home=1.3462176218542418E7, vertical_speed=1.5552548, ground_speed=24.92931, wind_vel=0.21045893, airspeed=24.720924, gps_hdop=1.21, roll=58.30, pitch=7.19, yaw=77.42, ch3percent=54.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1545, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:07, systemid=3, lat=35.0741391, lon=129.0919616, alt=30.81, dist_traveled=null, wp_dist=672, dist_to_home=1.3462197459121648E7, vertical_speed=-1.3009417, ground_speed=23.19636, wind_vel=0.21078727, airspeed=23.011684, gps_hdop=1.21, roll=56.34, pitch=-2.31, yaw=94.01, ch3percent=44.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1440, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:08, systemid=3, lat=35.0740674, lon=129.0921954, alt=29.119, dist_traveled=null, wp_dist=672, dist_to_home=1.3462220110770628E7, vertical_speed=-1.6464721, ground_speed=23.184555, wind_vel=0.20907006, airspeed=22.766258, gps_hdop=1.21, roll=55.44, pitch=-2.66, yaw=123.88, ch3percent=56.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1564, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:09, systemid=3, lat=35.0739035, lon=129.0923505, alt=27.83, dist_traveled=null, wp_dist=660, dist_to_home=1.346224060989609E7, vertical_speed=-0.6837803, ground_speed=23.698751, wind_vel=0.20435615, airspeed=23.143328, gps_hdop=1.21, roll=54.81, pitch=-0.20, yaw=156.85, ch3percent=65.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1651, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:10, systemid=3, lat=35.0736925, lon=129.0923828, alt=27.279, dist_traveled=null, wp_dist=640, dist_to_home=1.3462253198556073E7, vertical_speed=-0.42486104, ground_speed=24.10855, wind_vel=0.19531587, airspeed=23.603148, gps_hdop=1.21, roll=50.28, pitch=-0.28, yaw=-176.78, ch3percent=63.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1630, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:11, systemid=3, lat=35.0734846, lon=129.0923087, alt=26.765, dist_traveled=null, wp_dist=616, dist_to_home=1.3462256867636653E7, vertical_speed=-0.6034541, ground_speed=24.301573, wind_vel=0.18345396, airspeed=23.771017, gps_hdop=1.21, roll=39.40, pitch=-1.59, yaw=-157.69, ch3percent=58.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1589, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:12, systemid=3, lat=35.0732988, lon=129.092169, alt=26.039, dist_traveled=null, wp_dist=592, dist_to_home=1.3462254087691745E7, vertical_speed=-0.7189223, ground_speed=24.44737, wind_vel=0.16982904, airspeed=23.923922, gps_hdop=1.21, roll=21.60, pitch=-3.09, yaw=-145.99, ch3percent=59.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1596, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:13, systemid=3, lat=35.0731282, lon=129.0919993, alt=25.492, dist_traveled=null, wp_dist=568, dist_to_home=1.3462248118839165E7, vertical_speed=-0.2842467, ground_speed=24.636204, wind_vel=0.154975, airspeed=24.094759, gps_hdop=1.21, roll=3.16, pitch=-2.76, yaw=-140.77, ch3percent=64.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1645, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:14, systemid=3, lat=35.0729589, lon=129.0918243, alt=25.479, dist_traveled=null, wp_dist=545, dist_to_home=1.3462241651672244E7, vertical_speed=0.2138336, ground_speed=24.848547, wind_vel=0.13999514, airspeed=24.335812, gps_hdop=1.21, roll=-7.83, pitch=-1.66, yaw=-141.12, ch3percent=68.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1685, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:15, systemid=3, lat=35.0727813, lon=129.0916577, alt=25.906, dist_traveled=null, wp_dist=521, dist_to_home=1.3462236267461652E7, vertical_speed=0.49881995, ground_speed=25.016727, wind_vel=0.12523662, airspeed=24.519192, gps_hdop=1.21, roll=-11.94, pitch=-1.04, yaw=-144.34, ch3percent=69.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1699, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:16, systemid=3, lat=35.0725933, lon=129.0915067, alt=26.535, dist_traveled=null, wp_dist=497, dist_to_home=1.3462232658706147E7, vertical_speed=0.632583, ground_speed=25.105804, wind_vel=0.110121004, airspeed=24.651905, gps_hdop=1.21, roll=-12.97, pitch=-0.81, yaw=-148.72, ch3percent=69.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1693, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:17, systemid=3, lat=35.0723957, lon=129.0913732, alt=27.126, dist_traveled=null, wp_dist=472, dist_to_home=1.3462230944458129E7, vertical_speed=0.5727155, ground_speed=25.176844, wind_vel=0.09705663, airspeed=24.744558, gps_hdop=1.21, roll=-11.91, pitch=-1.03, yaw=-152.97, ch3percent=68.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1689, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:18, systemid=3, lat=35.0721901, lon=129.0912561, alt=27.68, dist_traveled=null, wp_dist=447, dist_to_home=1.346223095875891E7, vertical_speed=0.48050588, ground_speed=25.230873, wind_vel=0.08645558, airspeed=24.77569, gps_hdop=1.21, roll=-9.38, pitch=-1.33, yaw=-156.74, ch3percent=67.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1678, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:19, systemid=3, lat=35.0719794, lon=129.0911528, alt=28.172, dist_traveled=null, wp_dist=422, dist_to_home=1.3462232350810967E7, vertical_speed=0.39923692, ground_speed=25.264196, wind_vel=0.07911059, airspeed=24.78851, gps_hdop=1.21, roll=-6.66, pitch=-1.69, yaw=-159.55, ch3percent=66.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1669, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:20, systemid=3, lat=35.0717651, lon=129.0910592, alt=28.554, dist_traveled=null, wp_dist=396, dist_to_home=1.3462234711972322E7, vertical_speed=0.27880147, ground_speed=25.298746, wind_vel=0.075338535, airspeed=24.750166, gps_hdop=1.21, roll=-4.16, pitch=-1.97, yaw=-161.41, ch3percent=66.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1667, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:21, systemid=3, lat=35.0715493, lon=129.0909718, alt=28.874, dist_traveled=null, wp_dist=371, dist_to_home=1.3462237654854568E7, vertical_speed=0.23361805, ground_speed=25.32705, wind_vel=0.07433486, airspeed=24.742128, gps_hdop=1.21, roll=-2.14, pitch=-2.11, yaw=-162.52, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:22, systemid=3, lat=35.0713341, lon=129.0908877, alt=29.139, dist_traveled=null, wp_dist=346, dist_to_home=1.3462240841545448E7, vertical_speed=0.16354091, ground_speed=25.285585, wind_vel=0.07574563, airspeed=24.77683, gps_hdop=1.21, roll=-0.77, pitch=-2.21, yaw=-163.03, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:23, systemid=3, lat=35.0711188, lon=129.0908043, alt=29.327, dist_traveled=null, wp_dist=321, dist_to_home=1.3462244090566514E7, vertical_speed=0.13452235, ground_speed=25.285046, wind_vel=0.08005094, airspeed=24.823198, gps_hdop=1.21, roll=0.46, pitch=-2.19, yaw=-163.00, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:24, systemid=3, lat=35.0709028, lon=129.0907197, alt=29.482, dist_traveled=null, wp_dist=296, dist_to_home=1.3462247273456495E7, vertical_speed=0.120361574, ground_speed=25.285717, wind_vel=0.086701915, airspeed=24.80392, gps_hdop=1.21, roll=0.71, pitch=-2.23, yaw=-162.83, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:25, systemid=3, lat=35.0706869, lon=129.0906339, alt=29.591, dist_traveled=null, wp_dist=270, dist_to_home=1.3462250352586603E7, vertical_speed=0.07013658, ground_speed=25.321346, wind_vel=0.09341243, airspeed=24.82781, gps_hdop=1.21, roll=0.97, pitch=-2.36, yaw=-162.51, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:26, systemid=3, lat=35.0704708, lon=129.0905461, alt=29.699, dist_traveled=null, wp_dist=245, dist_to_home=1.3462253276093679E7, vertical_speed=0.11080641, ground_speed=25.367659, wind_vel=0.100561924, airspeed=24.840555, gps_hdop=1.21, roll=0.57, pitch=-2.20, yaw=-162.28, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:28] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:27, systemid=3, lat=35.0702548, lon=129.0904574, alt=29.8, dist_traveled=null, wp_dist=220, dist_to_home=1.3462256120577479E7, vertical_speed=0.07657743, ground_speed=25.3849, wind_vel=0.10817967, airspeed=24.91111, gps_hdop=1.21, roll=0.62, pitch=-2.36, yaw=-162.04, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:29] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:28, systemid=3, lat=35.0700391, lon=129.0903676, alt=29.87, dist_traveled=null, wp_dist=194, dist_to_home=1.3462258860137517E7, vertical_speed=0.039922062, ground_speed=25.386744, wind_vel=0.11624748, airspeed=24.905336, gps_hdop=1.21, roll=0.70, pitch=-2.39, yaw=-161.66, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:30] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:29, systemid=3, lat=35.0698235, lon=129.0902764, alt=29.891, dist_traveled=null, wp_dist=169, dist_to_home=1.3462261479439592E7, vertical_speed=0.0012602075, ground_speed=25.409836, wind_vel=0.12367332, airspeed=24.912579, gps_hdop=1.21, roll=0.09, pitch=-2.44, yaw=-161.58, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:31] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:30, systemid=3, lat=35.0696081, lon=129.090185, alt=29.926, dist_traveled=null, wp_dist=143, dist_to_home=1.346226407273883E7, vertical_speed=0.06372439, ground_speed=25.413918, wind_vel=0.13151753, airspeed=24.91823, gps_hdop=1.21, roll=0.10, pitch=-2.33, yaw=-161.39, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:32] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:31, systemid=3, lat=35.0693921, lon=129.090093, alt=29.977, dist_traveled=null, wp_dist=118, dist_to_home=1.3462266644673811E7, vertical_speed=0.017947067, ground_speed=25.411171, wind_vel=0.13912268, airspeed=24.904724, gps_hdop=1.21, roll=-0.07, pitch=-2.46, yaw=-161.46, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:33] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:32, systemid=3, lat=35.069177, lon=129.0900014, alt=29.97, dist_traveled=null, wp_dist=93, dist_to_home=1.3462269207163513E7, vertical_speed=0.014793173, ground_speed=25.434406, wind_vel=0.14631438, airspeed=24.921774, gps_hdop=1.21, roll=0.14, pitch=-2.48, yaw=-161.44, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:34] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:33, systemid=3, lat=35.0689602, lon=129.089909, alt=29.969, dist_traveled=null, wp_dist=67, dist_to_home=1.3462271783528732E7, vertical_speed=0.057051662, ground_speed=25.46708, wind_vel=0.15302177, airspeed=24.992256, gps_hdop=1.21, roll=0.10, pitch=-2.31, yaw=-161.19, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:35] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:34, systemid=3, lat=35.0687443, lon=129.0898167, alt=30.01, dist_traveled=null, wp_dist=42, dist_to_home=1.3462274325708399E7, vertical_speed=0.027603364, ground_speed=25.461018, wind_vel=0.1603311, airspeed=24.963362, gps_hdop=1.21, roll=-0.02, pitch=-2.43, yaw=-161.24, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:35, systemid=3, lat=35.0685288, lon=129.0897225, alt=30.028, dist_traveled=null, wp_dist=271, dist_to_home=1.34622766922824E7, vertical_speed=-0.13079736, ground_speed=25.48321, wind_vel=0.16591373, airspeed=24.925098, gps_hdop=1.21, roll=37.12, pitch=-3.03, yaw=-158.00, ch3percent=71.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1714, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:59:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:59:36, systemid=3, lat=35.0683336, lon=129.089575, alt=30.496, dist_traveled=null, wp_dist=247, dist_to_home=1.3462273708474811E7, vertical_speed=0.36338356, ground_speed=25.636595, wind_vel=0.17098437, airspeed=25.111996, gps_hdop=1.21, roll=23.25, pitch=-1.53, yaw=-145.16, ch3percent=64.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1648, waypoints=[], home_location={lat=0.0, lon=0.0}}
