[2025-04-10 06:51:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:51:25, systemid=3, lat=35.0724056, lon=129.0913732, alt=27.162, dist_traveled=null, wp_dist=474, dist_to_home=1.3462230478799336E7, vertical_speed=0.48322156, ground_speed=25.201523, wind_vel=0.1097188, airspeed=24.78562, gps_hdop=1.21, roll=-11.46, pitch=-1.11, yaw=-154.13, ch3percent=69.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1690}
[2025-04-10 06:51:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:51:26, systemid=3, lat=35.0721999, lon=129.0912576, alt=27.677, dist_traveled=null, wp_dist=449, dist_to_home=1.3462230621500654E7, vertical_speed=0.39642644, ground_speed=25.246979, wind_vel=0.09982847, airspeed=24.83727, gps_hdop=1.21, roll=-8.60, pitch=-1.42, yaw=-157.61, ch3percent=68.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1683, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:39, systemid=3, lat=35.0693005, lon=129.0877774, alt=29.428, dist_traveled=null, wp_dist=665, dist_to_home=1.346207999106721E7, vertical_speed=0.1365989, ground_speed=25.405096, wind_vel=0.061030574, airspeed=24.899515, gps_hdop=1.21, roll=-3.42, pitch=-2.19, yaw=33.55, ch3percent=66.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1662, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:40, systemid=3, lat=35.0694908, lon=129.0879311, alt=29.614, dist_traveled=null, wp_dist=640, dist_to_home=1.3462083716860592E7, vertical_speed=0.078845516, ground_speed=25.379847, wind_vel=0.05894257, airspeed=24.855783, gps_hdop=1.21, roll=-1.89, pitch=-2.35, yaw=32.62, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:41, systemid=3, lat=35.0696826, lon=129.088082, alt=29.744, dist_traveled=null, wp_dist=614, dist_to_home=1.346208714107384E7, vertical_speed=0.07520874, ground_speed=25.3971, wind_vel=0.059701487, airspeed=24.892694, gps_hdop=1.21, roll=-1.05, pitch=-2.44, yaw=32.08, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:42, systemid=3, lat=35.0698745, lon=129.0882309, alt=29.839, dist_traveled=null, wp_dist=589, dist_to_home=1.3462090395523E7, vertical_speed=0.017213784, ground_speed=25.40144, wind_vel=0.06259555, airspeed=24.86024, gps_hdop=1.21, roll=-0.35, pitch=-2.54, yaw=31.76, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:43, systemid=3, lat=35.0700677, lon=129.0883801, alt=29.883, dist_traveled=null, wp_dist=564, dist_to_home=1.3462093613447607E7, vertical_speed=0.030452088, ground_speed=25.45012, wind_vel=0.06659213, airspeed=24.87486, gps_hdop=1.21, roll=0.37, pitch=-2.50, yaw=31.92, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:44, systemid=3, lat=35.0702598, lon=129.0885296, alt=29.918, dist_traveled=null, wp_dist=538, dist_to_home=1.3462096907718483E7, vertical_speed=-0.02700692, ground_speed=25.43988, wind_vel=0.071942315, airspeed=24.908989, gps_hdop=1.21, roll=0.11, pitch=-2.62, yaw=32.02, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:45, systemid=3, lat=35.0704522, lon=129.08868, alt=29.935, dist_traveled=null, wp_dist=513, dist_to_home=1.3462100261973293E7, vertical_speed=0.0018117764, ground_speed=25.441471, wind_vel=0.07821823, airspeed=24.92701, gps_hdop=1.21, roll=0.36, pitch=-2.56, yaw=32.14, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:46, systemid=3, lat=35.0706429, lon=129.0888298, alt=29.949, dist_traveled=null, wp_dist=488, dist_to_home=1.346210364657434E7, vertical_speed=0.0048484853, ground_speed=25.42042, wind_vel=0.086789586, airspeed=24.980219, gps_hdop=1.21, roll=0.18, pitch=-2.46, yaw=32.35, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:47, systemid=3, lat=35.0708354, lon=129.0889822, alt=29.98, dist_traveled=null, wp_dist=462, dist_to_home=1.3462107160803273E7, vertical_speed=0.016331552, ground_speed=25.44366, wind_vel=0.09382809, airspeed=24.935255, gps_hdop=1.21, roll=0.13, pitch=-2.45, yaw=32.47, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:48, systemid=3, lat=35.0710255, lon=129.0891332, alt=29.99, dist_traveled=null, wp_dist=437, dist_to_home=1.346211067232902E7, vertical_speed=-0.012256929, ground_speed=25.38776, wind_vel=0.10331216, airspeed=24.93121, gps_hdop=1.21, roll=0.19, pitch=-2.44, yaw=32.53, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:49, systemid=3, lat=35.0712168, lon=129.0892857, alt=29.955, dist_traveled=null, wp_dist=412, dist_to_home=1.3462114250987321E7, vertical_speed=0.03916227, ground_speed=25.431719, wind_vel=0.111388445, airspeed=25.004726, gps_hdop=1.21, roll=-0.24, pitch=-2.42, yaw=32.51, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:50, systemid=3, lat=35.0714081, lon=129.0894382, alt=29.985, dist_traveled=null, wp_dist=386, dist_to_home=1.3462117829517893E7, vertical_speed=-0.0056934766, ground_speed=25.449656, wind_vel=0.11997533, airspeed=24.998716, gps_hdop=1.21, roll=0.15, pitch=-2.52, yaw=32.57, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:51, systemid=3, lat=35.0716004, lon=129.0895919, alt=29.987, dist_traveled=null, wp_dist=361, dist_to_home=1.3462121459844485E7, vertical_speed=0.0093487855, ground_speed=25.481874, wind_vel=0.12712893, airspeed=24.97827, gps_hdop=1.21, roll=-0.12, pitch=-2.50, yaw=32.58, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:52, systemid=3, lat=35.0717917, lon=129.0897446, alt=30.033, dist_traveled=null, wp_dist=335, dist_to_home=1.3462125054611525E7, vertical_speed=0.01590469, ground_speed=25.478413, wind_vel=0.13363399, airspeed=24.969759, gps_hdop=1.21, roll=0.25, pitch=-2.50, yaw=32.64, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:53, systemid=3, lat=35.0719821, lon=129.089897, alt=30.052, dist_traveled=null, wp_dist=310, dist_to_home=1.3462128666842142E7, vertical_speed=-0.033731077, ground_speed=25.433477, wind_vel=0.14265098, airspeed=24.975943, gps_hdop=1.21, roll=-0.20, pitch=-2.59, yaw=32.76, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:54, systemid=3, lat=35.0721727, lon=129.0900497, alt=30.057, dist_traveled=null, wp_dist=284, dist_to_home=1.346213229427785E7, vertical_speed=-0.03617638, ground_speed=25.42177, wind_vel=0.15121274, airspeed=24.983067, gps_hdop=1.21, roll=-0.10, pitch=-2.66, yaw=32.73, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:55, systemid=3, lat=35.0723634, lon=129.0902028, alt=30.03, dist_traveled=null, wp_dist=259, dist_to_home=1.3462135949867819E7, vertical_speed=0.018655695, ground_speed=25.45457, wind_vel=0.15849769, airspeed=24.995813, gps_hdop=1.21, roll=-0.13, pitch=-2.45, yaw=32.72, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:56, systemid=3, lat=35.0725552, lon=129.0903567, alt=30.047, dist_traveled=null, wp_dist=234, dist_to_home=1.3462139619561434E7, vertical_speed=-0.015981186, ground_speed=25.478739, wind_vel=0.16510709, airspeed=24.985228, gps_hdop=1.21, roll=-0.18, pitch=-2.55, yaw=32.66, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:57, systemid=3, lat=35.0727461, lon=129.0905097, alt=30.049, dist_traveled=null, wp_dist=208, dist_to_home=1.3462143257242095E7, vertical_speed=-0.015398449, ground_speed=25.481318, wind_vel=0.17143528, airspeed=25.000416, gps_hdop=1.21, roll=-0.28, pitch=-2.57, yaw=32.55, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:58, systemid=3, lat=35.0729381, lon=129.0906631, alt=30.067, dist_traveled=null, wp_dist=183, dist_to_home=1.3462146876040265E7, vertical_speed=3.859468E-4, ground_speed=25.47542, wind_vel=0.1778736, airspeed=24.95609, gps_hdop=1.21, roll=-0.10, pitch=-2.62, yaw=32.56, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:57:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:57:59, systemid=3, lat=35.0731295, lon=129.0908161, alt=30.054, dist_traveled=null, wp_dist=157, dist_to_home=1.3462150489946753E7, vertical_speed=0.01475215, ground_speed=25.485056, wind_vel=0.18379338, airspeed=25.000788, gps_hdop=1.21, roll=0.09, pitch=-2.53, yaw=32.63, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:00, systemid=3, lat=35.0733208, lon=129.0909694, alt=30.075, dist_traveled=null, wp_dist=132, dist_to_home=1.3462154133167006E7, vertical_speed=-0.03152003, ground_speed=25.469261, wind_vel=0.18991254, airspeed=24.978458, gps_hdop=1.21, roll=-0.07, pitch=-2.73, yaw=32.67, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:01, systemid=3, lat=35.0735118, lon=129.0911226, alt=30.061, dist_traveled=null, wp_dist=106, dist_to_home=1.3462157782124015E7, vertical_speed=-0.0095805405, ground_speed=25.469847, wind_vel=0.19602108, airspeed=24.978287, gps_hdop=1.21, roll=-0.07, pitch=-2.58, yaw=32.73, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:02, systemid=3, lat=35.0737024, lon=129.0912759, alt=30.072, dist_traveled=null, wp_dist=81, dist_to_home=1.3462161458014006E7, vertical_speed=-0.011691633, ground_speed=25.47433, wind_vel=0.20120364, airspeed=24.943424, gps_hdop=1.21, roll=-0.12, pitch=-2.64, yaw=32.80, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:03, systemid=3, lat=35.0738938, lon=129.0914298, alt=30.074, dist_traveled=null, wp_dist=55, dist_to_home=1.3462165145621976E7, vertical_speed=-0.011996165, ground_speed=25.490475, wind_vel=0.2054869, airspeed=24.959951, gps_hdop=1.21, roll=-0.37, pitch=-2.60, yaw=32.78, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:04, systemid=3, lat=35.0740798, lon=129.0915919, alt=29.959, dist_traveled=null, wp_dist=655, dist_to_home=1.3462169763275076E7, vertical_speed=0.014887487, ground_speed=25.38234, wind_vel=0.20875871, airspeed=24.97652, gps_hdop=1.21, roll=66.40, pitch=4.56, yaw=66.70, ch3percent=71.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1713, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:05, systemid=3, lat=35.074134, lon=129.0918457, alt=30.981, dist_traveled=null, wp_dist=668, dist_to_home=1.3462188141990772E7, vertical_speed=-0.6511736, ground_speed=23.29489, wind_vel=0.21029498, airspeed=23.249998, gps_hdop=1.21, roll=56.70, pitch=-1.51, yaw=90.27, ch3percent=34.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1342, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:06, systemid=3, lat=35.0741001, lon=129.0920943, alt=29.87, dist_traveled=null, wp_dist=672, dist_to_home=1.3462210235972485E7, vertical_speed=-1.6802653, ground_speed=23.083513, wind_vel=0.20957708, airspeed=22.731766, gps_hdop=1.21, roll=55.08, pitch=-2.90, yaw=118.42, ch3percent=49.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1496, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:07, systemid=3, lat=35.0739728, lon=129.0922916, alt=28.277, dist_traveled=null, wp_dist=665, dist_to_home=1.346223249323836E7, vertical_speed=-0.8698949, ground_speed=23.568674, wind_vel=0.20653635, airspeed=23.064682, gps_hdop=1.21, roll=54.96, pitch=-0.78, yaw=151.15, ch3percent=62.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1627, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:08, systemid=3, lat=35.0737743, lon=129.0923777, alt=27.46, dist_traveled=null, wp_dist=647, dist_to_home=1.3462248930229612E7, vertical_speed=-0.37479722, ground_speed=24.006048, wind_vel=0.19923474, airspeed=23.51671, gps_hdop=1.21, roll=51.31, pitch=0.06, yaw=179.32, ch3percent=64.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1649, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:09, systemid=3, lat=35.0735624, lon=129.0923447, alt=27.0, dist_traveled=null, wp_dist=625, dist_to_home=1.3462256176586654E7, vertical_speed=-0.55721545, ground_speed=24.189552, wind_vel=0.18753953, airspeed=23.776003, gps_hdop=1.21, roll=41.73, pitch=-1.35, yaw=-160.64, ch3percent=60.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1603, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:10, systemid=3, lat=35.0733674, lon=129.092229, alt=26.335, dist_traveled=null, wp_dist=600, dist_to_home=1.3462255808478639E7, vertical_speed=-0.7070984, ground_speed=24.361446, wind_vel=0.17332143, airspeed=23.859688, gps_hdop=1.21, roll=25.02, pitch=-2.85, yaw=-147.67, ch3percent=58.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1589, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:11, systemid=3, lat=35.0731913, lon=129.0920685, alt=25.641, dist_traveled=null, wp_dist=577, dist_to_home=1.3462250857017877E7, vertical_speed=-0.31772307, ground_speed=24.614498, wind_vel=0.15949047, airspeed=24.045116, gps_hdop=1.21, roll=5.76, pitch=-2.78, yaw=-141.33, ch3percent=62.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1626, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:12, systemid=3, lat=35.0730218, lon=129.0918928, alt=25.378, dist_traveled=null, wp_dist=553, dist_to_home=1.3462244341583878E7, vertical_speed=0.18645813, ground_speed=24.871122, wind_vel=0.14664373, airspeed=24.28948, gps_hdop=1.21, roll=-6.21, pitch=-1.73, yaw=-140.98, ch3percent=67.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1674, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:13, systemid=3, lat=35.0728476, lon=129.0917215, alt=25.669, dist_traveled=null, wp_dist=529, dist_to_home=1.3462238409927575E7, vertical_speed=0.4930916, ground_speed=25.052305, wind_vel=0.13370636, airspeed=24.474855, gps_hdop=1.21, roll=-11.58, pitch=-1.07, yaw=-143.94, ch3percent=69.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1699, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:14, systemid=3, lat=35.0726633, lon=129.0915632, alt=26.241, dist_traveled=null, wp_dist=505, dist_to_home=1.3462234025214702E7, vertical_speed=0.6223769, ground_speed=25.1554, wind_vel=0.12096222, airspeed=24.61793, gps_hdop=1.21, roll=-13.11, pitch=-0.76, yaw=-148.16, ch3percent=70.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1701, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:15, systemid=3, lat=35.0724699, lon=129.0914231, alt=26.883, dist_traveled=null, wp_dist=481, dist_to_home=1.3462231569211463E7, vertical_speed=0.54666936, ground_speed=25.168953, wind_vel=0.10702481, airspeed=24.73403, gps_hdop=1.21, roll=-11.99, pitch=-1.05, yaw=-152.56, ch3percent=69.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1692, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:16, systemid=3, lat=35.0722682, lon=129.0913001, alt=27.456, dist_traveled=null, wp_dist=456, dist_to_home=1.3462230913588917E7, vertical_speed=0.51545626, ground_speed=25.169615, wind_vel=0.09415602, airspeed=24.799292, gps_hdop=1.21, roll=-9.76, pitch=-1.25, yaw=-156.41, ch3percent=68.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1681, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:17, systemid=3, lat=35.07206, lon=129.0911918, alt=27.971, dist_traveled=null, wp_dist=431, dist_to_home=1.3462231775781412E7, vertical_speed=0.40621436, ground_speed=25.189432, wind_vel=0.08533123, airspeed=24.800547, gps_hdop=1.21, roll=-7.03, pitch=-1.57, yaw=-159.26, ch3percent=67.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1672, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 06:58:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:58:18, systemid=3, lat=35.0718475, lon=129.0910945, alt=28.401, dist_traveled=null, wp_dist=405, dist_to_home=1.3462233747207088E7, vertical_speed=0.32162833, ground_speed=25.229984, wind_vel=0.081449054, airspeed=24.788954, gps_hdop=1.21, roll=-4.40, pitch=-1.92, yaw=-161.40, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lat=0.0, lon=0.0}}
