[2025-04-10 02:55:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:55:24, systemid=3, lat=35.0685152, lon=129.0897116, alt=29.853, dist_traveled=null, wp_dist=269, dist_to_home=1.3462276432990892E7, vertical_speed=-0.10603938, ground_speed=25.524956, wind_vel=0.0, airspeed=24.964106, gps_hdop=1.21, roll=38.76, pitch=-2.93, yaw=-158.25, ch3percent=72.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1722}
[2025-04-10 02:55:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 02:55:25, systemid=3, lat=35.0683202, lon=129.0895616, alt=30.419, dist_traveled=null, wp_dist=245, dist_to_home=1.3462273233596994E7, vertical_speed=0.37718487, ground_speed=25.711788, wind_vel=0.2901665, airspeed=25.150724, gps_hdop=1.21, roll=23.24, pitch=-1.74, yaw=-144.94, ch3percent=64.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1646, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:41, systemid=3, lat=35.0732026, lon=129.0920805, alt=25.731, dist_traveled=null, wp_dist=579, dist_to_home=1.3462251315014325E7, vertical_speed=-0.41665098, ground_speed=24.563873, wind_vel=0.15907043, airspeed=24.053926, gps_hdop=1.21, roll=6.99, pitch=-2.96, yaw=-141.56, ch3percent=61.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1617, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:42, systemid=3, lat=35.0730349, lon=129.0919076, alt=25.468, dist_traveled=null, wp_dist=556, dist_to_home=1.346224494581133E7, vertical_speed=0.12274975, ground_speed=24.73945, wind_vel=0.14261176, airspeed=24.184088, gps_hdop=1.21, roll=-5.40, pitch=-1.89, yaw=-140.69, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:43, systemid=3, lat=35.0728623, lon=129.091736, alt=25.655, dist_traveled=null, wp_dist=532, dist_to_home=1.3462238914167373E7, vertical_speed=0.47385237, ground_speed=24.952158, wind_vel=0.12761681, airspeed=24.430391, gps_hdop=1.21, roll=-11.27, pitch=-1.06, yaw=-143.43, ch3percent=69.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1698, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:44, systemid=3, lat=35.0726795, lon=129.0915765, alt=26.18, dist_traveled=null, wp_dist=508, dist_to_home=1.3462234359956287E7, vertical_speed=0.58879733, ground_speed=25.09187, wind_vel=0.11302947, airspeed=24.607952, gps_hdop=1.21, roll=-12.90, pitch=-0.92, yaw=-147.53, ch3percent=69.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1699, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:45, systemid=3, lat=35.0724857, lon=129.0914335, alt=26.817, dist_traveled=null, wp_dist=483, dist_to_home=1.3462231683639111E7, vertical_speed=0.593961, ground_speed=25.19609, wind_vel=0.09998243, airspeed=24.74384, gps_hdop=1.21, roll=-12.32, pitch=-0.94, yaw=-151.91, ch3percent=69.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1692, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:46, systemid=3, lat=35.0722833, lon=129.0913082, alt=27.449, dist_traveled=null, wp_dist=458, dist_to_home=1.3462230871288208E7, vertical_speed=0.5128103, ground_speed=25.240868, wind_vel=0.08812546, airspeed=24.724962, gps_hdop=1.21, roll=-9.88, pitch=-1.34, yaw=-155.87, ch3percent=68.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1681, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:47, systemid=3, lat=35.0720752, lon=129.0911986, alt=27.976, dist_traveled=null, wp_dist=433, dist_to_home=1.3462231621583989E7, vertical_speed=0.41631886, ground_speed=25.246803, wind_vel=0.0783566, airspeed=24.808966, gps_hdop=1.21, roll=-7.48, pitch=-1.61, yaw=-158.91, ch3percent=67.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1671, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:48, systemid=3, lat=35.0718631, lon=129.0911008, alt=28.393, dist_traveled=null, wp_dist=408, dist_to_home=1.3462233532971589E7, vertical_speed=0.31610346, ground_speed=25.259531, wind_vel=0.07200427, airspeed=24.74469, gps_hdop=1.21, roll=-4.94, pitch=-1.91, yaw=-161.08, ch3percent=66.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1667, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:49, systemid=3, lat=35.0716483, lon=129.0910109, alt=28.727, dist_traveled=null, wp_dist=383, dist_to_home=1.3462236222707301E7, vertical_speed=0.27631792, ground_speed=25.290052, wind_vel=0.06932456, airspeed=24.764463, gps_hdop=1.21, roll=-2.63, pitch=-2.05, yaw=-162.36, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:50, systemid=3, lat=35.0714323, lon=129.0909256, alt=29.034, dist_traveled=null, wp_dist=357, dist_to_home=1.3462239348114986E7, vertical_speed=0.26208377, ground_speed=25.316814, wind_vel=0.06970223, airspeed=24.766378, gps_hdop=1.21, roll=-0.79, pitch=-2.12, yaw=-162.98, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:51, systemid=3, lat=35.0712159, lon=129.0908417, alt=29.289, dist_traveled=null, wp_dist=332, dist_to_home=1.3462242607686426E7, vertical_speed=0.1598621, ground_speed=25.32679, wind_vel=0.072339855, airspeed=24.740843, gps_hdop=1.21, roll=0.09, pitch=-2.30, yaw=-163.09, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:52, systemid=3, lat=35.071001, lon=129.0907583, alt=29.436, dist_traveled=null, wp_dist=307, dist_to_home=1.3462245837840209E7, vertical_speed=0.11942018, ground_speed=25.291164, wind_vel=0.07748105, airspeed=24.787867, gps_hdop=1.21, roll=0.77, pitch=-2.27, yaw=-162.90, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:53, systemid=3, lat=35.0707858, lon=129.0906735, alt=29.565, dist_traveled=null, wp_dist=282, dist_to_home=1.3462248966556411E7, vertical_speed=0.086036496, ground_speed=25.317612, wind_vel=0.08419889, airspeed=24.842539, gps_hdop=1.21, roll=1.00, pitch=-2.33, yaw=-162.65, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:54, systemid=3, lat=35.0705693, lon=129.0905864, alt=29.686, dist_traveled=null, wp_dist=256, dist_to_home=1.3462251966648344E7, vertical_speed=0.10091613, ground_speed=25.355734, wind_vel=0.09170441, airspeed=24.856352, gps_hdop=1.21, roll=0.83, pitch=-2.29, yaw=-162.27, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:55, systemid=3, lat=35.0703533, lon=129.0904978, alt=29.767, dist_traveled=null, wp_dist=231, dist_to_home=1.3462254819424992E7, vertical_speed=0.0555174, ground_speed=25.379333, wind_vel=0.09930176, airspeed=24.861109, gps_hdop=1.21, roll=0.93, pitch=-2.46, yaw=-161.98, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:56, systemid=3, lat=35.0701366, lon=129.0904074, alt=29.814, dist_traveled=null, wp_dist=206, dist_to_home=1.3462257556584932E7, vertical_speed=0.07254946, ground_speed=25.412874, wind_vel=0.106542364, airspeed=24.875238, gps_hdop=1.21, roll=0.16, pitch=-2.42, yaw=-161.71, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:57, systemid=3, lat=35.0699218, lon=129.0903168, alt=29.9, dist_traveled=null, wp_dist=180, dist_to_home=1.3462260187786773E7, vertical_speed=0.02587131, ground_speed=25.40316, wind_vel=0.11419423, airspeed=24.86407, gps_hdop=1.21, roll=0.15, pitch=-2.50, yaw=-161.62, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:58, systemid=3, lat=35.0697066, lon=129.0902257, alt=29.93, dist_traveled=null, wp_dist=155, dist_to_home=1.34622627964661E7, vertical_speed=0.033624496, ground_speed=25.385534, wind_vel=0.122697614, airspeed=24.920574, gps_hdop=1.21, roll=0.25, pitch=-2.49, yaw=-161.47, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:08:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:08:59, systemid=3, lat=35.0694916, lon=129.0901339, alt=29.956, dist_traveled=null, wp_dist=130, dist_to_home=1.3462265337909639E7, vertical_speed=0.026737187, ground_speed=25.37973, wind_vel=0.1315073, airspeed=24.909174, gps_hdop=1.21, roll=0.03, pitch=-2.52, yaw=-161.38, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:00, systemid=3, lat=35.0692766, lon=129.0900419, alt=29.988, dist_traveled=null, wp_dist=104, dist_to_home=1.3462267862756617E7, vertical_speed=-0.02232264, ground_speed=25.396425, wind_vel=0.13963783, airspeed=24.89821, gps_hdop=1.21, roll=-0.20, pitch=-2.58, yaw=-161.28, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:01, systemid=3, lat=35.0690609, lon=129.0899494, alt=29.984, dist_traveled=null, wp_dist=79, dist_to_home=1.3462270379188392E7, vertical_speed=0.052053846, ground_speed=25.440573, wind_vel=0.14675233, airspeed=24.938189, gps_hdop=1.21, roll=-0.25, pitch=-2.43, yaw=-161.42, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:02, systemid=3, lat=35.068845, lon=129.0898571, alt=30.012, dist_traveled=null, wp_dist=53, dist_to_home=1.3462272921415707E7, vertical_speed=0.025488343, ground_speed=25.468735, wind_vel=0.1538166, airspeed=24.954216, gps_hdop=1.21, roll=-0.35, pitch=-2.49, yaw=-161.43, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:03, systemid=3, lat=35.0686285, lon=129.089765, alt=30.028, dist_traveled=null, wp_dist=280, dist_to_home=1.3462275508250738E7, vertical_speed=0.076921396, ground_speed=25.485922, wind_vel=0.15996645, airspeed=24.927052, gps_hdop=1.21, roll=12.84, pitch=-2.75, yaw=-159.39, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:04, systemid=3, lat=35.0684206, lon=129.0896524, alt=30.093, dist_traveled=null, wp_dist=258, dist_to_home=1.3462275999922408E7, vertical_speed=1.0186807, ground_speed=25.657082, wind_vel=0.16590187, airspeed=25.098354, gps_hdop=1.21, roll=26.84, pitch=0.77, yaw=-147.44, ch3percent=74.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1742, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:05, systemid=3, lat=35.0682385, lon=129.0894827, alt=30.468, dist_traveled=null, wp_dist=234, dist_to_home=1.3462270569155646E7, vertical_speed=-0.1155098, ground_speed=25.577818, wind_vel=0.17128384, airspeed=25.064629, gps_hdop=1.21, roll=25.68, pitch=-1.72, yaw=-138.66, ch3percent=65.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1652, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:06, systemid=3, lat=35.0680781, lon=129.0892828, alt=30.344, dist_traveled=null, wp_dist=209, dist_to_home=1.346226162715922E7, vertical_speed=-0.22769019, ground_speed=25.526423, wind_vel=0.17452987, airspeed=25.012243, gps_hdop=1.21, roll=17.06, pitch=-2.59, yaw=-131.18, ch3percent=64.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1641, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:07, systemid=3, lat=35.0679364, lon=129.0890623, alt=30.129, dist_traveled=null, wp_dist=183, dist_to_home=1.3462250106723035E7, vertical_speed=-0.22516192, ground_speed=25.52802, wind_vel=0.17625633, airspeed=25.010202, gps_hdop=1.21, roll=9.98, pitch=-2.81, yaw=-126.39, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:08, systemid=3, lat=35.0678074, lon=129.0888304, alt=29.914, dist_traveled=null, wp_dist=158, dist_to_home=1.3462237048742717E7, vertical_speed=-0.15495123, ground_speed=25.514414, wind_vel=0.17710513, airspeed=25.013979, gps_hdop=1.21, roll=4.61, pitch=-2.76, yaw=-123.50, ch3percent=64.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1649, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:09, systemid=3, lat=35.0676854, lon=129.0885938, alt=29.794, dist_traveled=null, wp_dist=132, dist_to_home=1.3462223273832057E7, vertical_speed=-0.07408261, ground_speed=25.506165, wind_vel=0.17803453, airspeed=25.042862, gps_hdop=1.21, roll=0.66, pitch=-2.56, yaw=-122.39, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:10, systemid=3, lat=35.067565, lon=129.088356, alt=29.748, dist_traveled=null, wp_dist=107, dist_to_home=1.3462209324590033E7, vertical_speed=0.0023917158, ground_speed=25.48483, wind_vel=0.17950508, airspeed=24.957378, gps_hdop=1.21, roll=-1.69, pitch=-2.40, yaw=-122.46, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:11, systemid=3, lat=35.0674434, lon=129.0881188, alt=29.748, dist_traveled=null, wp_dist=81, dist_to_home=1.346219548114016E7, vertical_speed=0.02543624, ground_speed=25.486406, wind_vel=0.18145148, airspeed=25.031216, gps_hdop=1.21, roll=-2.68, pitch=-2.40, yaw=-122.95, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:12, systemid=3, lat=35.067319, lon=129.0878835, alt=29.815, dist_traveled=null, wp_dist=56, dist_to_home=1.3462181925935853E7, vertical_speed=0.032194402, ground_speed=25.455248, wind_vel=0.18442999, airspeed=24.984413, gps_hdop=1.21, roll=-2.79, pitch=-2.41, yaw=-123.91, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:13, systemid=3, lat=35.0671917, lon=129.0876512, alt=29.849, dist_traveled=null, wp_dist=30, dist_to_home=1.3462168754395843E7, vertical_speed=0.09018044, ground_speed=25.460588, wind_vel=0.18789256, airspeed=25.003834, gps_hdop=1.21, roll=-2.75, pitch=-2.33, yaw=-124.86, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:14, systemid=3, lat=35.0670615, lon=129.0874216, alt=29.918, dist_traveled=null, wp_dist=5, dist_to_home=1.3462155941777559E7, vertical_speed=0.06266676, ground_speed=25.435968, wind_vel=0.19253051, airspeed=24.913795, gps_hdop=1.21, roll=-2.36, pitch=-2.41, yaw=-125.72, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:15, systemid=3, lat=35.0669292, lon=129.0871942, alt=29.969, dist_traveled=null, wp_dist=110, dist_to_home=1.3462143409223573E7, vertical_speed=-0.36554933, ground_speed=25.51076, wind_vel=0.19639139, airspeed=24.93772, gps_hdop=1.21, roll=53.40, pitch=-2.61, yaw=-121.07, ch3percent=67.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1672, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:16, systemid=3, lat=35.0668491, lon=129.0869336, alt=30.634, dist_traveled=null, wp_dist=90, dist_to_home=1.3462125683780123E7, vertical_speed=0.91522735, ground_speed=25.704998, wind_vel=0.19894259, airspeed=25.199217, gps_hdop=1.21, roll=34.05, pitch=-0.47, yaw=-99.57, ch3percent=66.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1667, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:17, systemid=3, lat=35.066835, lon=129.086654, alt=30.977, dist_traveled=null, wp_dist=952, dist_to_home=1.3462103287657987E7, vertical_speed=0.026806083, ground_speed=25.699148, wind_vel=0.2010261, airspeed=25.16448, gps_hdop=1.21, roll=47.19, pitch=-0.94, yaw=-83.30, ch3percent=69.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1694, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:18, systemid=3, lat=35.0669009, lon=129.0863867, alt=31.043, dist_traveled=null, wp_dist=959, dist_to_home=1.3462078143967751E7, vertical_speed=1.8988838, ground_speed=26.213757, wind_vel=0.20146684, airspeed=25.682451, gps_hdop=1.21, roll=55.20, pitch=5.16, yaw=-47.01, ch3percent=89.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1893, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:19, systemid=3, lat=35.0670788, lon=129.0862043, alt=32.559, dist_traveled=null, wp_dist=951, dist_to_home=1.346205473548651E7, vertical_speed=0.11339838, ground_speed=25.848543, wind_vel=0.1974161, airspeed=25.460253, gps_hdop=1.21, roll=52.68, pitch=0.32, yaw=-28.43, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lat=0.0, lon=0.0}}
[2025-04-10 03:09:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 03:09:20, systemid=3, lat=35.0672941, lon=129.0861083, alt=32.53, dist_traveled=null, wp_dist=936, dist_to_home=1.3462036693910427E7, vertical_speed=-0.38627058, ground_speed=25.603138, wind_vel=0.19086275, airspeed=25.240969, gps_hdop=1.21, roll=49.78, pitch=-0.78, yaw=-6.08, ch3percent=63.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1631, waypoints=[], home_location={lat=0.0, lon=0.0}}
