[2025-04-10 05:38:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:38:55, systemid=3, lat=35.0735392, lon=129.0923347, alt=26.945, dist_traveled=null, wp_dist=622, dist_to_home=1.346225644328562E7, vertical_speed=-0.6108834, ground_speed=24.216747, wind_vel=0.0, airspeed=23.737926, gps_hdop=1.21, roll=40.15, pitch=-1.64, yaw=-158.49, ch3percent=59.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1599}
[2025-04-10 05:38:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 05:38:56, systemid=3, lat=35.0732571, lon=129.0921317, alt=25.852, dist_traveled=null, wp_dist=586, dist_to_home=1.3462252973413214E7, vertical_speed=-0.64225817, ground_speed=24.48276, wind_vel=0.16378291, airspeed=23.949543, gps_hdop=1.21, roll=17.31, pitch=-3.16, yaw=-144.43, ch3percent=60.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1606, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:48, systemid=3, lat=35.0700871, lon=129.0883966, alt=29.902, dist_traveled=null, wp_dist=561, dist_to_home=1.346209406176805E7, vertical_speed=0.031553324, ground_speed=25.386915, wind_vel=0.06304824, airspeed=24.838388, gps_hdop=1.21, roll=0.07, pitch=-2.45, yaw=31.60, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:49, systemid=3, lat=35.0702796, lon=129.0885457, alt=29.938, dist_traveled=null, wp_dist=536, dist_to_home=1.3462097304227028E7, vertical_speed=-0.011850141, ground_speed=25.41445, wind_vel=0.07066899, airspeed=24.910324, gps_hdop=1.21, roll=0.46, pitch=-2.63, yaw=31.73, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:50, systemid=3, lat=35.070472, lon=129.0886959, alt=29.956, dist_traveled=null, wp_dist=510, dist_to_home=1.3462100641975343E7, vertical_speed=-0.01650659, ground_speed=25.45905, wind_vel=0.07760536, airspeed=24.915628, gps_hdop=1.21, roll=0.33, pitch=-2.64, yaw=32.02, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:51, systemid=3, lat=35.0706642, lon=129.088847, alt=29.983, dist_traveled=null, wp_dist=485, dist_to_home=1.3462104063221952E7, vertical_speed=5.1271566E-4, ground_speed=25.474096, wind_vel=0.08489951, airspeed=24.942478, gps_hdop=1.21, roll=0.44, pitch=-2.45, yaw=32.11, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:52, systemid=3, lat=35.0708561, lon=129.088999, alt=29.993, dist_traveled=null, wp_dist=459, dist_to_home=1.346210757266931E7, vertical_speed=-0.019670768, ground_speed=25.486723, wind_vel=0.09223459, airspeed=24.94222, gps_hdop=1.21, roll=0.36, pitch=-2.59, yaw=32.39, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:53, systemid=3, lat=35.0710472, lon=129.0891513, alt=29.979, dist_traveled=null, wp_dist=434, dist_to_home=1.3462111144353814E7, vertical_speed=-0.03248322, ground_speed=25.464386, wind_vel=0.100540735, airspeed=24.980751, gps_hdop=1.21, roll=-0.05, pitch=-2.57, yaw=32.41, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:54, systemid=3, lat=35.0712387, lon=129.0893041, alt=29.979, dist_traveled=null, wp_dist=408, dist_to_home=1.3462114738330277E7, vertical_speed=0.030584704, ground_speed=25.490675, wind_vel=0.1077753, airspeed=24.965025, gps_hdop=1.21, roll=0.22, pitch=-2.49, yaw=32.47, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:55, systemid=3, lat=35.0714297, lon=129.0894569, alt=29.975, dist_traveled=null, wp_dist=383, dist_to_home=1.3462118355694989E7, vertical_speed=0.010844966, ground_speed=25.470203, wind_vel=0.11647705, airspeed=24.967995, gps_hdop=1.21, roll=-0.06, pitch=-2.40, yaw=32.56, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:56, systemid=3, lat=35.0716211, lon=129.0896106, alt=29.973, dist_traveled=null, wp_dist=357, dist_to_home=1.346212202833631E7, vertical_speed=0.008097898, ground_speed=25.503534, wind_vel=0.1229082, airspeed=24.981966, gps_hdop=1.21, roll=-0.18, pitch=-2.49, yaw=32.67, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:57, systemid=3, lat=35.0718124, lon=129.089764, alt=29.974, dist_traveled=null, wp_dist=332, dist_to_home=1.3462125680813279E7, vertical_speed=0.011104976, ground_speed=25.486729, wind_vel=0.13113311, airspeed=24.976858, gps_hdop=1.21, roll=-0.30, pitch=-2.40, yaw=32.62, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:58, systemid=3, lat=35.0720033, lon=129.089917, alt=29.96, dist_traveled=null, wp_dist=307, dist_to_home=1.3462129318990143E7, vertical_speed=-0.04978021, ground_speed=25.47481, wind_vel=0.13819805, airspeed=25.034924, gps_hdop=1.21, roll=0.02, pitch=-2.59, yaw=32.55, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:05:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:05:59, systemid=3, lat=35.0721947, lon=129.0900704, alt=29.976, dist_traveled=null, wp_dist=281, dist_to_home=1.3462132966507284E7, vertical_speed=0.0561927, ground_speed=25.480488, wind_vel=0.14667432, airspeed=25.018023, gps_hdop=1.21, roll=-0.17, pitch=-2.35, yaw=32.57, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:00, systemid=3, lat=35.0723866, lon=129.0902239, alt=30.014, dist_traveled=null, wp_dist=255, dist_to_home=1.3462136598624934E7, vertical_speed=0.020829502, ground_speed=25.493109, wind_vel=0.15298107, airspeed=24.971704, gps_hdop=1.21, roll=0.01, pitch=-2.45, yaw=32.53, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:01, systemid=3, lat=35.0725786, lon=129.0903777, alt=30.031, dist_traveled=null, wp_dist=230, dist_to_home=1.346214025064885E7, vertical_speed=0.03253689, ground_speed=25.518269, wind_vel=0.15845355, airspeed=25.010283, gps_hdop=1.21, roll=-0.32, pitch=-2.46, yaw=32.57, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:02, systemid=3, lat=35.0727694, lon=129.0905304, alt=30.049, dist_traveled=null, wp_dist=205, dist_to_home=1.3462143868278062E7, vertical_speed=-0.011611118, ground_speed=25.450956, wind_vel=0.16706078, airspeed=25.017384, gps_hdop=1.21, roll=0.18, pitch=-2.52, yaw=32.59, ch3percent=65.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1653, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:03, systemid=3, lat=35.0729596, lon=129.0906829, alt=30.025, dist_traveled=null, wp_dist=179, dist_to_home=1.346214749750899E7, vertical_speed=-0.014415636, ground_speed=25.422415, wind_vel=0.17543933, airspeed=24.97688, gps_hdop=1.21, roll=-0.35, pitch=-2.56, yaw=32.52, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:04, systemid=3, lat=35.0731507, lon=129.0908357, alt=29.985, dist_traveled=null, wp_dist=154, dist_to_home=1.3462151109018816E7, vertical_speed=0.008931887, ground_speed=25.434242, wind_vel=0.1827768, airspeed=24.982918, gps_hdop=1.21, roll=0.11, pitch=-2.43, yaw=32.48, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:05, systemid=3, lat=35.0733419, lon=129.0909883, alt=29.979, dist_traveled=null, wp_dist=128, dist_to_home=1.3462154699205032E7, vertical_speed=-0.0144311795, ground_speed=25.467571, wind_vel=0.18933856, airspeed=25.011494, gps_hdop=1.21, roll=0.11, pitch=-2.50, yaw=32.45, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:06, systemid=3, lat=35.0735345, lon=129.0911425, alt=30.001, dist_traveled=null, wp_dist=103, dist_to_home=1.3462158355348494E7, vertical_speed=0.03899709, ground_speed=25.492428, wind_vel=0.1944161, airspeed=25.00861, gps_hdop=1.21, roll=-0.03, pitch=-2.48, yaw=32.56, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:07, systemid=3, lat=35.0737251, lon=129.0912954, alt=30.029, dist_traveled=null, wp_dist=77, dist_to_home=1.3462161998238657E7, vertical_speed=-0.022690983, ground_speed=25.478615, wind_vel=0.20087363, airspeed=24.998137, gps_hdop=1.21, roll=-0.04, pitch=-2.55, yaw=32.69, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:08, systemid=3, lat=35.0739169, lon=129.0914496, alt=30.056, dist_traveled=null, wp_dist=52, dist_to_home=1.3462165691753743E7, vertical_speed=-0.004340112, ground_speed=25.505808, wind_vel=0.20509703, airspeed=25.001074, gps_hdop=1.21, roll=-0.27, pitch=-2.54, yaw=32.64, ch3percent=65.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1654, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:09, systemid=3, lat=35.0740991, lon=129.0916164, alt=29.878, dist_traveled=null, wp_dist=658, dist_to_home=1.3462170875695439E7, vertical_speed=0.7631697, ground_speed=25.139673, wind_vel=0.21010868, airspeed=24.848139, gps_hdop=1.21, roll=62.02, pitch=6.13, yaw=72.65, ch3percent=62.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1625, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:10, systemid=3, lat=35.0741391, lon=129.0918747, alt=31.007, dist_traveled=null, wp_dist=669, dist_to_home=1.3462190293413151E7, vertical_speed=-1.0494275, ground_speed=23.242294, wind_vel=0.21062073, airspeed=23.133926, gps_hdop=1.21, roll=56.59, pitch=-2.09, yaw=91.89, ch3percent=36.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1369, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:11, systemid=3, lat=35.0740985, lon=129.0921204, alt=29.713, dist_traveled=null, wp_dist=672, dist_to_home=1.3462212463419857E7, vertical_speed=-1.6692514, ground_speed=23.08188, wind_vel=0.21087237, airspeed=22.762953, gps_hdop=1.21, roll=55.32, pitch=-2.90, yaw=121.13, ch3percent=50.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1508, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:12, systemid=3, lat=35.0739633, lon=129.0923094, alt=28.173, dist_traveled=null, wp_dist=664, dist_to_home=1.3462234407884277E7, vertical_speed=-0.75140226, ground_speed=23.62065, wind_vel=0.2082597, airspeed=23.114231, gps_hdop=1.21, roll=54.80, pitch=-0.47, yaw=153.96, ch3percent=63.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1632, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:13, systemid=3, lat=35.0737612, lon=129.0923841, alt=27.436, dist_traveled=null, wp_dist=646, dist_to_home=1.3462250074180646E7, vertical_speed=-0.40400442, ground_speed=24.04386, wind_vel=0.20168264, airspeed=23.485315, gps_hdop=1.21, roll=50.93, pitch=-0.02, yaw=-178.55, ch3percent=64.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1647, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:14, systemid=3, lat=35.0735487, lon=129.0923411, alt=26.941, dist_traveled=null, wp_dist=623, dist_to_home=1.346225652416128E7, vertical_speed=-0.5394169, ground_speed=24.269388, wind_vel=0.19287808, airspeed=23.779291, gps_hdop=1.21, roll=40.42, pitch=-1.41, yaw=-158.86, ch3percent=60.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1601, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:15] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:15, systemid=3, lat=35.073356, lon=129.0922187, alt=26.328, dist_traveled=null, wp_dist=599, dist_to_home=1.3462255495376062E7, vertical_speed=-0.7292271, ground_speed=24.379595, wind_vel=0.17778273, airspeed=23.861525, gps_hdop=1.21, roll=23.25, pitch=-3.08, yaw=-146.62, ch3percent=58.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1588, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:16] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:16, systemid=3, lat=35.0731821, lon=129.0920558, alt=25.662, dist_traveled=null, wp_dist=575, dist_to_home=1.3462250242518846E7, vertical_speed=-0.3040536, ground_speed=24.594334, wind_vel=0.16313201, airspeed=24.07262, gps_hdop=1.21, roll=4.33, pitch=-2.84, yaw=-140.79, ch3percent=62.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1627, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:17] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:17, systemid=3, lat=35.0730134, lon=129.0918801, alt=25.447, dist_traveled=null, wp_dist=552, dist_to_home=1.3462243689446963E7, vertical_speed=0.24395405, ground_speed=24.837688, wind_vel=0.14895171, airspeed=24.237041, gps_hdop=1.21, roll=-6.98, pitch=-1.64, yaw=-140.81, ch3percent=67.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1677, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:18] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:18, systemid=3, lat=35.072839, lon=129.0917096, alt=25.749, dist_traveled=null, wp_dist=528, dist_to_home=1.3462237833159428E7, vertical_speed=0.5188971, ground_speed=25.036144, wind_vel=0.1351437, airspeed=24.474316, gps_hdop=1.21, roll=-11.91, pitch=-1.02, yaw=-144.01, ch3percent=69.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1699, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:19] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:19, systemid=3, lat=35.0726544, lon=129.0915531, alt=26.322, dist_traveled=null, wp_dist=504, dist_to_home=1.3462233610980835E7, vertical_speed=0.61565065, ground_speed=25.13507, wind_vel=0.120994896, airspeed=24.660717, gps_hdop=1.21, roll=-12.90, pitch=-0.81, yaw=-148.25, ch3percent=69.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1697, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:20] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:20, systemid=3, lat=35.0724597, lon=129.0914136, alt=26.978, dist_traveled=null, wp_dist=479, dist_to_home=1.3462231265595144E7, vertical_speed=0.4998498, ground_speed=25.182753, wind_vel=0.107738346, airspeed=24.709743, gps_hdop=1.21, roll=-12.22, pitch=-1.14, yaw=-152.48, ch3percent=69.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1690, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:21] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:21, systemid=3, lat=35.072257, lon=129.0912913, alt=27.554, dist_traveled=null, wp_dist=454, dist_to_home=1.346223071472515E7, vertical_speed=0.45530728, ground_speed=25.19437, wind_vel=0.09610563, airspeed=24.748575, gps_hdop=1.21, roll=-9.74, pitch=-1.46, yaw=-156.35, ch3percent=68.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1680, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:22] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:22, systemid=3, lat=35.0720484, lon=129.091184, alt=28.022, dist_traveled=null, wp_dist=429, dist_to_home=1.3462231678187486E7, vertical_speed=0.36920837, ground_speed=25.264915, wind_vel=0.088881046, airspeed=24.75299, gps_hdop=1.21, roll=-6.92, pitch=-1.76, yaw=-159.23, ch3percent=67.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1674, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:23] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:23, systemid=3, lat=35.0718346, lon=129.0910873, alt=28.428, dist_traveled=null, wp_dist=404, dist_to_home=1.3462233760230163E7, vertical_speed=0.34302866, ground_speed=25.296429, wind_vel=0.08455561, airspeed=24.784231, gps_hdop=1.21, roll=-4.24, pitch=-1.84, yaw=-161.34, ch3percent=66.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1669, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:24] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:24, systemid=3, lat=35.0716205, lon=129.0909987, alt=28.778, dist_traveled=null, wp_dist=378, dist_to_home=1.3462236524229512E7, vertical_speed=0.23881167, ground_speed=25.286106, wind_vel=0.08314092, airspeed=24.760668, gps_hdop=1.21, roll=-2.19, pitch=-2.09, yaw=-162.44, ch3percent=66.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1664, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:25] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:25, systemid=3, lat=35.0714045, lon=129.0909138, alt=29.042, dist_traveled=null, wp_dist=353, dist_to_home=1.3462239682609411E7, vertical_speed=0.19376916, ground_speed=25.322462, wind_vel=0.08466163, airspeed=24.798979, gps_hdop=1.21, roll=-0.59, pitch=-2.23, yaw=-163.02, ch3percent=66.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1666, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:26] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:26, systemid=3, lat=35.0711883, lon=129.0908301, alt=29.254, dist_traveled=null, wp_dist=328, dist_to_home=1.3462242949253729E7, vertical_speed=0.16995832, ground_speed=25.331562, wind_vel=0.08807494, airspeed=24.841831, gps_hdop=1.21, roll=0.13, pitch=-2.20, yaw=-163.17, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 06:06:27] {GCS_IP=13.213.62.184, timestamp=2025-04-10 06:06:27, systemid=3, lat=35.0709717, lon=129.090746, alt=29.456, dist_traveled=null, wp_dist=303, dist_to_home=1.346224620162756E7, vertical_speed=0.11534666, ground_speed=25.369263, wind_vel=0.09313838, airspeed=24.837759, gps_hdop=1.21, roll=0.68, pitch=-2.39, yaw=-162.96, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
