[2025-04-10 04:38:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:38:08, systemid=3, lat=35.0674927, lon=129.086094, alt=31.895, dist_traveled=null, wp_dist=919, dist_to_home=1.3462026175565667E7, vertical_speed=-0.6590012, ground_speed=25.542599, wind_vel=0.19297527, airspeed=25.180548, gps_hdop=1.21, roll=46.40, pitch=-1.66, yaw=6.71, ch3percent=59.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1597}
[2025-04-10 04:38:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:38:09, systemid=3, lat=35.0677081, lon=129.0861794, alt=31.023, dist_traveled=null, wp_dist=895, dist_to_home=1.3462023089553729E7, vertical_speed=-1.002894, ground_speed=25.274899, wind_vel=0.18045756, airspeed=24.963171, gps_hdop=1.21, roll=37.29, pitch=-3.01, yaw=22.89, ch3percent=57.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1570, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:36] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:36, systemid=3, lat=35.0732802, lon=129.0921539, alt=26.008, dist_traveled=null, wp_dist=590, dist_to_home=1.3462253717451552E7, vertical_speed=-0.6199235, ground_speed=24.512014, wind_vel=0.16711855, airspeed=23.93694, gps_hdop=1.21, roll=15.04, pitch=-3.21, yaw=-143.63, ch3percent=59.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1598, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:37] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:37, systemid=3, lat=35.0731109, lon=129.0919847, alt=25.545, dist_traveled=null, wp_dist=567, dist_to_home=1.3462247728667902E7, vertical_speed=-0.100394286, ground_speed=24.681046, wind_vel=0.15147282, airspeed=24.151457, gps_hdop=1.21, roll=-0.98, pitch=-2.40, yaw=-140.34, ch3percent=64.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1644, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:38] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:38, systemid=3, lat=35.0729414, lon=129.0918109, alt=25.584, dist_traveled=null, wp_dist=544, dist_to_home=1.3462241369849868E7, vertical_speed=0.34392226, ground_speed=24.843668, wind_vel=0.13475518, airspeed=24.367706, gps_hdop=1.21, roll=-9.27, pitch=-1.31, yaw=-141.78, ch3percent=68.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1680, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:39] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:39, systemid=3, lat=35.0727645, lon=129.0916466, alt=25.973, dist_traveled=null, wp_dist=520, dist_to_home=1.3462236142362896E7, vertical_speed=0.51927245, ground_speed=24.98542, wind_vel=0.1170262, airspeed=24.572964, gps_hdop=1.21, roll=-12.36, pitch=-0.98, yaw=-145.49, ch3percent=69.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1696, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:40] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:40, systemid=3, lat=35.0725758, lon=129.0914962, alt=26.533, dist_traveled=null, wp_dist=496, dist_to_home=1.3462232615999684E7, vertical_speed=0.5569003, ground_speed=25.10019, wind_vel=0.101553015, airspeed=24.685043, gps_hdop=1.21, roll=-12.83, pitch=-0.92, yaw=-149.75, ch3percent=69.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1697, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:41] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:40, systemid=3, lat=35.0723773, lon=129.0913629, alt=27.142, dist_traveled=null, wp_dist=471, dist_to_home=1.3462230960566519E7, vertical_speed=0.5502544, ground_speed=25.194717, wind_vel=0.08841295, airspeed=24.725426, gps_hdop=1.21, roll=-11.33, pitch=-1.12, yaw=-153.94, ch3percent=69.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1691, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:42] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:41, systemid=3, lat=35.0721721, lon=129.0912463, alt=27.728, dist_traveled=null, wp_dist=446, dist_to_home=1.3462230997273963E7, vertical_speed=0.44331187, ground_speed=25.270996, wind_vel=0.07788625, airspeed=24.750275, gps_hdop=1.21, roll=-8.82, pitch=-1.53, yaw=-157.29, ch3percent=68.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1680, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:43] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:42, systemid=3, lat=35.0719599, lon=129.0911425, alt=28.213, dist_traveled=null, wp_dist=420, dist_to_home=1.3462232418638365E7, vertical_speed=0.38945034, ground_speed=25.301474, wind_vel=0.070328884, airspeed=24.78218, gps_hdop=1.21, roll=-6.12, pitch=-1.70, yaw=-160.03, ch3percent=67.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1673, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:44] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:44, systemid=3, lat=35.0717471, lon=129.0910502, alt=28.634, dist_traveled=null, wp_dist=395, dist_to_home=1.3462234816438796E7, vertical_speed=0.27980107, ground_speed=25.280748, wind_vel=0.06475121, airspeed=24.71413, gps_hdop=1.21, roll=-3.42, pitch=-2.01, yaw=-161.81, ch3percent=66.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1663, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:45] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:45, systemid=3, lat=35.0715316, lon=129.0909635, alt=28.929, dist_traveled=null, wp_dist=370, dist_to_home=1.3462237802925937E7, vertical_speed=0.2096003, ground_speed=25.282183, wind_vel=0.062661715, airspeed=24.773783, gps_hdop=1.21, roll=-1.59, pitch=-2.18, yaw=-162.69, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:46] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:46, systemid=3, lat=35.0713154, lon=129.0908797, alt=29.152, dist_traveled=null, wp_dist=345, dist_to_home=1.3462241061381914E7, vertical_speed=0.17818119, ground_speed=25.306187, wind_vel=0.06404907, airspeed=24.775581, gps_hdop=1.21, roll=-0.12, pitch=-2.19, yaw=-163.09, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:47] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:47, systemid=3, lat=35.0710992, lon=129.0907965, alt=29.335, dist_traveled=null, wp_dist=320, dist_to_home=1.3462244369217828E7, vertical_speed=0.17182939, ground_speed=25.32237, wind_vel=0.06816832, airspeed=24.822716, gps_hdop=1.21, roll=0.46, pitch=-2.26, yaw=-163.00, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:48] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:48, systemid=3, lat=35.0708818, lon=129.0907118, alt=29.526, dist_traveled=null, wp_dist=294, dist_to_home=1.3462247609699775E7, vertical_speed=0.11609008, ground_speed=25.34072, wind_vel=0.073591605, airspeed=24.761677, gps_hdop=1.21, roll=0.86, pitch=-2.33, yaw=-162.74, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:49] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:48, systemid=3, lat=35.0706661, lon=129.0906261, alt=29.649, dist_traveled=null, wp_dist=269, dist_to_home=1.3462250687660111E7, vertical_speed=0.101469874, ground_speed=25.366035, wind_vel=0.079811156, airspeed=24.80575, gps_hdop=1.21, roll=0.93, pitch=-2.34, yaw=-162.31, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:50] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:50, systemid=3, lat=35.070451, lon=129.0905386, alt=29.751, dist_traveled=null, wp_dist=244, dist_to_home=1.3462253588863967E7, vertical_speed=0.03707066, ground_speed=25.350487, wind_vel=0.08720357, airspeed=24.865322, gps_hdop=1.21, roll=0.79, pitch=-2.44, yaw=-161.92, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:51] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:51, systemid=3, lat=35.0702355, lon=129.090449, alt=29.805, dist_traveled=null, wp_dist=218, dist_to_home=1.346225633560336E7, vertical_speed=0.040746883, ground_speed=25.388834, wind_vel=0.09452329, airspeed=24.857985, gps_hdop=1.21, roll=0.47, pitch=-2.46, yaw=-161.53, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:52] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:52, systemid=3, lat=35.0700207, lon=129.0903584, alt=29.87, dist_traveled=null, wp_dist=193, dist_to_home=1.346225896685223E7, vertical_speed=0.036376774, ground_speed=25.37932, wind_vel=0.10247211, airspeed=24.92963, gps_hdop=1.21, roll=0.16, pitch=-2.44, yaw=-161.39, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:53] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:53, systemid=3, lat=35.069805, lon=129.0902667, alt=29.906, dist_traveled=null, wp_dist=168, dist_to_home=1.3462261549615184E7, vertical_speed=0.01864512, ground_speed=25.411076, wind_vel=0.11063381, airspeed=24.922758, gps_hdop=1.21, roll=-0.02, pitch=-2.56, yaw=-161.34, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:54] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:54, systemid=3, lat=35.0695897, lon=129.0901747, alt=29.936, dist_traveled=null, wp_dist=142, dist_to_home=1.3462264088721884E7, vertical_speed=-0.0069323177, ground_speed=25.390291, wind_vel=0.11957259, airspeed=24.87647, gps_hdop=1.21, roll=-0.19, pitch=-2.55, yaw=-161.28, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:55] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:55, systemid=3, lat=35.0693743, lon=129.0900828, alt=29.964, dist_traveled=null, wp_dist=117, dist_to_home=1.3462266640674893E7, vertical_speed=-0.004934753, ground_speed=25.440815, wind_vel=0.12659438, airspeed=24.940636, gps_hdop=1.21, roll=-0.12, pitch=-2.58, yaw=-161.37, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:56] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:56, systemid=3, lat=35.069159, lon=129.0899912, alt=29.991, dist_traveled=null, wp_dist=92, dist_to_home=1.3462269212561406E7, vertical_speed=-0.0020767576, ground_speed=25.410215, wind_vel=0.1351568, airspeed=24.951862, gps_hdop=1.21, roll=-0.11, pitch=-2.54, yaw=-161.31, ch3percent=65.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1657, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:57] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:57, systemid=3, lat=35.0689438, lon=129.0898994, alt=30.014, dist_traveled=null, wp_dist=66, dist_to_home=1.3462271763148097E7, vertical_speed=-0.008051549, ground_speed=25.426716, wind_vel=0.14350034, airspeed=24.90377, gps_hdop=1.21, roll=-0.26, pitch=-2.55, yaw=-161.40, ch3percent=65.60, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1656, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:58] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:58, systemid=3, lat=35.0687283, lon=129.0898075, alt=30.018, dist_traveled=null, wp_dist=41, dist_to_home=1.3462274319493862E7, vertical_speed=-5.657562E-4, ground_speed=25.464027, wind_vel=0.15059976, airspeed=24.931301, gps_hdop=1.21, roll=-0.19, pitch=-2.61, yaw=-161.33, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:56:59] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:56:59, systemid=3, lat=35.0685117, lon=129.0897123, alt=30.032, dist_traveled=null, wp_dist=270, dist_to_home=1.3462276655324375E7, vertical_speed=0.15512863, ground_speed=25.680737, wind_vel=0.15477282, airspeed=25.011778, gps_hdop=1.21, roll=43.99, pitch=0.91, yaw=-153.86, ch3percent=71.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1715, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:00] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:00, systemid=3, lat=35.0683183, lon=129.0895616, alt=30.573, dist_traveled=null, wp_dist=246, dist_to_home=1.3462273322953667E7, vertical_speed=-0.21338725, ground_speed=25.643381, wind_vel=0.15940638, airspeed=25.037256, gps_hdop=1.21, roll=25.18, pitch=-2.60, yaw=-142.52, ch3percent=64.70, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1647, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:01] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:01, systemid=3, lat=35.0681471, lon=129.0893746, alt=30.44, dist_traveled=null, wp_dist=221, dist_to_home=1.3462265952782713E7, vertical_speed=-0.16108346, ground_speed=25.614784, wind_vel=0.16192211, airspeed=25.02477, gps_hdop=1.21, roll=19.54, pitch=-2.50, yaw=-134.14, ch3percent=65.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1651, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:02] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:02, systemid=3, lat=35.0679972, lon=129.0891612, alt=30.23, dist_traveled=null, wp_dist=196, dist_to_home=1.3462255403573941E7, vertical_speed=-0.2120993, ground_speed=25.602161, wind_vel=0.16366117, airspeed=25.051523, gps_hdop=1.21, roll=13.32, pitch=-2.76, yaw=-128.10, ch3percent=64.30, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1643, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:03] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:03, systemid=3, lat=35.0678637, lon=129.0889336, alt=30.021, dist_traveled=null, wp_dist=170, dist_to_home=1.3462242911897238E7, vertical_speed=-0.19779025, ground_speed=25.541637, wind_vel=0.16433267, airspeed=24.976976, gps_hdop=1.21, roll=6.79, pitch=-2.82, yaw=-124.36, ch3percent=64.40, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1644, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:04] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:04, systemid=3, lat=35.0677391, lon=129.0886989, alt=29.853, dist_traveled=null, wp_dist=145, dist_to_home=1.3462229416007249E7, vertical_speed=-0.09585291, ground_speed=25.536652, wind_vel=0.16510741, airspeed=24.98871, gps_hdop=1.21, roll=2.37, pitch=-2.61, yaw=-122.56, ch3percent=65.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1655, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:05] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:05, systemid=3, lat=35.0676188, lon=129.0884624, alt=29.763, dist_traveled=null, wp_dist=119, dist_to_home=1.3462215569327882E7, vertical_speed=-0.059127647, ground_speed=25.4682, wind_vel=0.16638589, airspeed=25.0365, gps_hdop=1.21, roll=-0.67, pitch=-2.52, yaw=-122.15, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:06] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:05, systemid=3, lat=35.0674976, lon=129.0882247, alt=29.696, dist_traveled=null, wp_dist=94, dist_to_home=1.3462201665886914E7, vertical_speed=0.043535978, ground_speed=25.501509, wind_vel=0.16824482, airspeed=25.035002, gps_hdop=1.21, roll=-2.24, pitch=-2.37, yaw=-122.57, ch3percent=66.10, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1661, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:07] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:07, systemid=3, lat=35.0673744, lon=129.0879889, alt=29.731, dist_traveled=null, wp_dist=68, dist_to_home=1.3462188013070472E7, vertical_speed=0.08759776, ground_speed=25.451982, wind_vel=0.1718711, airspeed=25.063143, gps_hdop=1.21, roll=-2.71, pitch=-2.17, yaw=-123.27, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:08] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:08, systemid=3, lat=35.0672483, lon=129.0877554, alt=29.786, dist_traveled=null, wp_dist=43, dist_to_home=1.3462174686189631E7, vertical_speed=0.05461755, ground_speed=25.450464, wind_vel=0.17560935, airspeed=24.991844, gps_hdop=1.21, roll=-2.93, pitch=-2.39, yaw=-124.16, ch3percent=66.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1660, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:09] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:09, systemid=3, lat=35.0671202, lon=129.0875261, alt=29.858, dist_traveled=null, wp_dist=18, dist_to_home=1.3462161799614621E7, vertical_speed=-0.0011911726, ground_speed=25.368567, wind_vel=0.18292975, airspeed=25.01715, gps_hdop=1.21, roll=-2.43, pitch=-2.40, yaw=-125.12, ch3percent=65.80, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1658, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:10] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:09, systemid=3, lat=35.0669892, lon=129.0872985, alt=29.896, dist_traveled=null, wp_dist=80, dist_to_home=1.346214918949064E7, vertical_speed=0.029545939, ground_speed=25.406204, wind_vel=0.18875961, airspeed=24.96099, gps_hdop=1.21, roll=2.03, pitch=-2.42, yaw=-125.12, ch3percent=65.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1659, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:11] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:11, systemid=3, lat=35.0668702, lon=129.08706, alt=29.868, dist_traveled=null, wp_dist=101, dist_to_home=1.3462135115998076E7, vertical_speed=1.9869576, ground_speed=25.810001, wind_vel=0.19332874, airspeed=25.268198, gps_hdop=1.21, roll=39.56, pitch=5.28, yaw=-103.67, ch3percent=98.20, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1982, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:12] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:12, systemid=3, lat=35.0668345, lon=129.0867827, alt=31.113, dist_traveled=null, wp_dist=79, dist_to_home=1.3462113925322004E7, vertical_speed=-0.29491872, ground_speed=25.5871, wind_vel=0.19793724, airspeed=25.119284, gps_hdop=1.21, roll=41.80, pitch=-1.34, yaw=-92.41, ch3percent=64.50, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1645, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:13] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:13, systemid=3, lat=35.0668528, lon=129.0865029, alt=30.988, dist_traveled=null, wp_dist=957, dist_to_home=1.3462089989090657E7, vertical_speed=-0.13420647, ground_speed=25.952232, wind_vel=0.20091073, airspeed=25.235464, gps_hdop=1.21, roll=60.68, pitch=0.97, yaw=-68.33, ch3percent=79.00, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1790, waypoints=[], home_location={lon=0.0, lat=0.0}}
[2025-04-10 04:57:14] {GCS_IP=13.213.62.184, timestamp=2025-04-10 04:57:14, systemid=3, lat=35.0669801, lon=129.0862707, alt=31.803, dist_traveled=null, wp_dist=957, dist_to_home=1.3462064852899075E7, vertical_speed=1.428996, ground_speed=26.030005, wind_vel=0.2016191, airspeed=25.658241, gps_hdop=1.21, roll=53.19, pitch=2.95, yaw=-36.69, ch3percent=73.90, ch9out=0, tot=0.0, toh=0.0, time_in_air=0.0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, waypoints_count=0, ch3out=1739, waypoints=[], home_location={lon=0.0, lat=0.0}}
